,DZN (POW),Train,Bus,Ferry,Tram,Taxi,"Car, as driver","Car, as passenger",Truck,Motorbike/scooter,Bicycle,Walked only,Other Mode,Worked at home,Did not go to work,Not stated,Not applicable,Total
77,510411023,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7
78,510411024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,510411027,4,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,18
80,510411029,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,17
81,510411030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
82,510411031,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6
83,510411033,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
84,510411035,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
85,510411036,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11
86,510411037,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,12
87,510411041,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15
88,510411044,15,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,27
89,510411045,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
90,510411047,3,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,9
91,510411048,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
92,510411050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
93,510411051,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
94,510411052,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
95,510411053,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11
96,510411054,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
97,510411055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,510411056,23,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,30
99,510411057,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,24
100,510411058,16,4,0,0,0,14,0,0,0,0,0,0,0,7,0,0,40
101,510411061,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4
102,510411062,10,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,13
103,510411063,6,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,11
104,510411064,11,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,22
105,510411065,3,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,13
106,510411066,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
107,510411067,19,0,0,0,0,21,0,0,0,0,0,0,0,12,0,0,56
108,510411069,12,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,31
109,510411070,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20
110,510411071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,510411073,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20
112,510411075,5,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,15
113,510411076,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10
114,510411077,19,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,35
115,510411078,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
116,510411079,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
117,510411080,61,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,79
118,510411081,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13
119,510411083,4,0,0,0,0,11,0,0,0,0,0,4,0,3,0,0,22
120,510411084,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,33
121,510411085,41,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,58
122,510411086,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
123,510411087,38,0,0,0,0,7,5,0,0,0,0,0,0,6,0,0,57
124,510411088,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23
125,510411090,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
126,510411091,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
127,510411092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
128,510411093,12,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,22
129,510411094,57,0,0,0,0,14,0,0,0,0,0,3,0,8,0,0,81
130,510411095,43,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,59
131,510411096,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13
132,510411097,54,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,62
133,510411098,83,0,0,0,0,14,0,0,0,0,0,0,0,6,0,0,111
134,510411099,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
135,510411100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
136,510411101,21,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,26
137,510411102,45,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,61
138,510411103,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
139,510411104,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
140,510411105,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
141,510411106,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17
142,510411107,25,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,31
143,510411108,13,0,0,0,0,9,5,0,0,0,0,0,0,4,0,0,28
144,510411109,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12
145,510411111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
146,510411112,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28
147,510411114,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12
148,510411116,15,3,0,0,0,4,0,0,0,0,0,0,0,5,0,0,24
149,510411117,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,20
150,510411118,8,0,0,0,0,10,0,0,0,0,0,0,0,8,0,0,25
151,510420001,24,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,35
152,510421040,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
153,510421042,18,0,0,0,0,10,4,0,0,0,0,0,0,3,0,0,36
154,510421043,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
155,510421046,19,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,44
156,510421059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,510421060,0,0,0,0,0,16,0,0,0,0,0,0,0,6,0,0,16
158,510421072,13,0,0,0,0,15,4,0,0,0,0,0,0,3,0,0,33
159,510421074,5,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,14
160,510421110,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10
161,510431007,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,12
162,510431016,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3
163,510431018,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
164,510431025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
165,510431028,17,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,34
166,510431034,5,0,0,0,0,14,0,0,0,0,0,0,0,4,0,0,21
167,510431381,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6
168,510431390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,510441333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,510441355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,510441359,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,30
172,510441371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,510451343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,510451348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,510451354,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,27
176,510451357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,510451361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,510451374,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
179,510451382,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
180,510451385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,510451386,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
182,510461387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
183,510461392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,510461393,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6
185,510471322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
186,510471326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,510471327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,510471334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,510471340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,510471344,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10
191,510471349,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
192,510481311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,510481316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,510491813,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
195,510501692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,510501719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
197,510511720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,510521704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,510531677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,510531691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,510531718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,510541701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,510541702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,510541707,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16
205,510541708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,510551811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,510561680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,510561684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,510561695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,510571660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,510571682,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
212,510571698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,510581614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,510581810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,510591640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,510591658,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
217,510601812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,510610001,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,14
219,510611715,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
220,510611717,0,0,0,0,0,21,0,0,0,0,0,0,0,0,5,0,21
221,510611722,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,28
222,510611724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,510621699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,510621703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,510631694,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
226,510631696,0,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,27
227,510631697,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,27
228,510641613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,510651671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,510651700,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
231,510661705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,510661706,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7
233,510661709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,510661710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,510661711,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
236,510661712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,510661713,5,0,0,0,0,17,0,0,0,0,0,0,0,7,0,0,24
238,510661714,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,11
239,510661716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,510671667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,510681637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,510681639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,510691622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,510701650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,510701653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,510711624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,510711629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,510721673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,510721676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,510721689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,510721690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,510731675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,510731679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,510731686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,510731693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,510741641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,510741648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,510751664,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
259,510751672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,510761625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,510761630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,510771627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,510771628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,510771631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,510771632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,510771635,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3
267,510771636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
268,510771638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
269,510771642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,510771644,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
271,510771646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,510781666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,510781668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,510791651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,510791655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,510801643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,510801649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,510811659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
279,510811663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,510821674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,510821683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,510831652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,510841302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,510841306,3,0,0,0,0,32,4,0,0,0,0,0,0,5,0,0,48
285,510841313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,510841319,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
287,510851301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,510851305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,510861312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,510861314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,510861317,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,7
292,510861320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,510861335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,510861360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,510871377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,510881329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
297,510881331,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
298,510881332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,510881345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,510881362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
301,510891303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,510891307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,510891308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,510891318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,510891323,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
306,510891324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,510901310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,510901321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,510901325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,510911342,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
311,510911350,4,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,16
312,510911353,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,25
313,510911363,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10
314,510911367,5,0,0,0,0,20,0,0,0,0,0,0,0,3,4,0,26
315,510911368,23,0,0,0,0,22,0,0,0,0,0,0,0,3,0,0,49
316,510911376,21,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,60
317,510921330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,510921336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,510921346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,510921347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,510921356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,510931315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,510931328,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6
324,510931341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,510931364,4,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,34
326,510941304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,510941309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,510951339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,510951352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,510951369,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
331,510961358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,510961366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,510961372,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
334,510961378,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
335,510961380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
336,510971337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,510971338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,510971351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,510971365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,510971375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,510971379,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5
342,510981681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,510981685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
